date,ibov,mcs,spx
27may2012,,,
28may2012,55212.69,20791.949,
29may2012,54633.06,20840.109,1332.42
30may2012,53797.91,20990.01,1313.32
31may2012,54490.41,21045.381,1310.33
01jun2012,53402.9,20942.189,1278.04
02jun2012,,,
03jun2012,,,
04jun2012,53416.75,20770.721,1278.18
05jun2012,52481.44,20601.08,1285.5
06jun2012,54156.04,20495.641,1315.13
07jun2012,,20585,1314.99
08jun2012,54429.85,20813.74,1325.66
09jun2012,,,
10jun2012,,,
11jun2012,54001.45,20797.381,1308.93
12jun2012,55049.03,20932.07,1324.18
13jun2012,55650.51,20785.41,1314.88
14jun2012,55351.67,20785.551,1329.1
15jun2012,56104.69,20517.359,1342.84
16jun2012,,,
17jun2012,,,
18jun2012,56195.21,20546.75,1344.78
19jun2012,57195.49,20677.67,1357.98
20jun2012,57166.55,20768.24,1355.69
21jun2012,55505.17,20537.051,1325.51
22jun2012,55439.5,20440.391,1335.02
23jun2012,,,
24jun2012,,,
25jun2012,53805.38,20280.79,1313.72
26jun2012,53836.57,20285.84,1319.99
27jun2012,53108.93,20468.689,1331.85
28jun2012,52652.25,20612.02,1329.04
29jun2012,54354.63,20560.15,1362.16
30jun2012,,,
01jul2012,,,
02jul2012,54692.79,20654.92,1365.51
03jul2012,55780.32,20516.609,1374.02
04jul2012,56076.82,20318.32,
05jul2012,56379.06,20531.84,1367.58
06jul2012,55394.05,20372.301,1354.68
07jul2012,,,
08jul2012,,,
09jul2012,,20119.561,1352.46
10jul2012,53705.82,20049.961,1341.47
11jul2012,53569.14,19988.09,1341.45
12jul2012,53420.87,19926.48,1334.76
13jul2012,54330.51,19682.869,1356.78
14jul2012,,,
15jul2012,,,
16jul2012,53401.8,19944.01,1353.64
17jul2012,53909.47,20229.23,1363.67
18jul2012,54583.13,20376.3,1372.78
19jul2012,55346.65,20178.39,1376.51
20jul2012,54194.79,20124.22,1362.66
21jul2012,,,
22jul2012,,,
23jul2012,53033.96,20088.25,1350.52
24jul2012,52638.63,19933.79,1338.31
25jul2012,52607.54,19974.84,1337.89
26jul2012,54002.72,20074.09,1360.02
27jul2012,56553.12,19922.96,1385.97
28jul2012,,,
29jul2012,,,
30jul2012,57240.92,,1385.3
31jul2012,56097.05,20110.301,1379.32
01aug2012,56291.93,20329.561,1375.14
02aug2012,55520.4,20362.211,1365
03aug2012,57255.22,20241.119,1390.99
04aug2012,,,
05aug2012,,,
06aug2012,58344.61,20118.01,1394.23
07aug2012,57725.66,20100.74,1401.35
08aug2012,58950.98,20098.99,1402.22
09aug2012,58797.13,20159.93,1402.8
10aug2012,59280.93,20256.99,1405.87
11aug2012,,,
12aug2012,,,
13aug2012,59122.74,20241.49,1404.11
14aug2012,58082.92,,1403.93
15aug2012,58189.28,20164.359,1405.53
16aug2012,59445.79,20038.32,1415.51
17aug2012,59082.37,20125.689,1418.16
18aug2012,,,
19aug2012,,,
20aug2012,59283.09,,1418.13
21aug2012,58917.73,,1413.17
22aug2012,59380.76,20115.65,1413.49
23aug2012,58511.55,20047.631,1402.08
24aug2012,58425.76,20167.13,1411.13
25aug2012,,,
26aug2012,,,
27aug2012,58111.46,20193.16,1410.44
28aug2012,58406.4,20234.779,1409.3
29aug2012,57369.19,20242.76,1410.49
30aug2012,57256.43,20302.9,1399.48
31aug2012,57061.45,20294.98,1406.58
01sep2012,,,
02sep2012,,,
03sep2012,57281.45,20298.04,
04sep2012,56233.9,20335.881,1404.94
05sep2012,56863.91,20222.58,1403.44
06sep2012,58321.24,20169.619,1432.12
07sep2012,,20024.99,1437.92
08sep2012,,,
09sep2012,,,
10sep2012,58404.1,20084.381,1429.08
11sep2012,59422.55,19994.961,1433.56
12sep2012,59921.8,20056.84,1436.56
13sep2012,61958.12,20048.77,1459.99
14sep2012,62105.47,20019.01,1465.77
15sep2012,,,
16sep2012,,,
17sep2012,61805.98,19922.26,1461.19
18sep2012,61804.33,19843.619,1459.32
19sep2012,61651.83,19854.43,1461.05
20sep2012,61687.97,19612.48,1460.26
21sep2012,61320.07,19408.35,1460.15
22sep2012,,,
23sep2012,,,
24sep2012,61909.99,19563.881,1456.89
25sep2012,60501.1,19344.189,1441.59
26sep2012,60478.05,19558.26,1433.32
27sep2012,60239.79,19544.27,1447.15
28sep2012,59175.86,19339.68,1440.67
29sep2012,,,
30sep2012,,,
01oct2012,59570.8,19461.79,1444.49
02oct2012,59222.08,19413.721,1445.75
03oct2012,58627.33,19494.631,1450.99
04oct2012,58458,19521.609,1461.4
05oct2012,58571.59,19457.82,1460.93
06oct2012,,,
07oct2012,,,
08oct2012,59317.15,19410.43,1455.88
09oct2012,58939.46,19358.15,1441.48
10oct2012,58456.28,19281.439,1432.56
11oct2012,59161.72,19138.369,1432.84
12oct2012,,19005.77,1428.59
13oct2012,,,
14oct2012,,,
15oct2012,59601.71,18921.18,1440.13
16oct2012,59743.87,18843.1,1454.92
17oct2012,60087.29,18647,1460.91
18oct2012,59733.9,18675.711,1457.34
19oct2012,58922.04,18621.02,1433.19
20oct2012,,,
21oct2012,,,
22oct2012,58700.3,19173.02,1433.82
23oct2012,57690.24,19307.711,1413.11
24oct2012,57160.74,19692.789,1408.75
25oct2012,57836.78,19778.1,1412.97
26oct2012,57276.81,,1411.94
27oct2012,,,
28oct2012,,,
29oct2012,57176.58,19501.73,
30oct2012,57683.76,19453.801,
31oct2012,57068.18,19597.07,1412.16
01nov2012,58382.68,19514.58,1427.59
02nov2012,,19633.35,1414.2
03nov2012,,,
04nov2012,,,
05nov2012,58209.76,19863.48,1417.26
06nov2012,59458.59,,1428.39
07nov2012,58517.35,20238.061,1394.53
08nov2012,57524.45,20212.18,1377.51
09nov2012,57357.71,19952.41,1379.85
10nov2012,,,
11nov2012,,,
12nov2012,57064.31,19881.92,1380.03
13nov2012,57486.07,19853.09,1374.53
14nov2012,56279.36,19888.76,1355.49
15nov2012,,19928.381,1353.33
16nov2012,55402.33,,1359.88
17nov2012,,,
18nov2012,,,
19nov2012,56450.86,19937.381,1386.89
20nov2012,,19877.41,1387.81
21nov2012,56242.12,19865.22,1391.03
22nov2012,56436.97,19911.35,
23nov2012,57574.03,19790.609,1409.15
24nov2012,,,
25nov2012,,,
26nov2012,56737.1,19793.1,1406.29
27nov2012,56248.09,19835.02,1398.94
28nov2012,56539.4,19864.51,1409.93
29nov2012,57852.53,19847.24,1415.95
30nov2012,57474.57,19993.72,1416.18
01dec2012,,,
02dec2012,,,
03dec2012,58202.35,19780.8,1409.46
04dec2012,57563.23,19932.99,1407.05
05dec2012,57678.62,20051.17,1409.28
06dec2012,57656.42,20060.78,1413.94
07dec2012,58487.32,20038.8,1418.07
08dec2012,,,
09dec2012,,,
10dec2012,59248.23,19997.9,1418.55
11dec2012,59623.34,20046.18,1427.84
12dec2012,59474.18,19935.28,1428.48
13dec2012,59316.75,19822.461,1419.45
14dec2012,59604.92,19773.42,1413.58
15dec2012,,,
16dec2012,,,
17dec2012,59566.52,19879.33,1430.36
18dec2012,60460.73,19835.199,1446.79
19dec2012,60998.34,19870.119,1435.81
20dec2012,61276.12,19882.08,1443.69
21dec2012,61007.03,19616.82,1430.15
22dec2012,,,
23dec2012,,,
24dec2012,,19602.891,1426.66
25dec2012,,19485.891,
26dec2012,60959.79,19287.06,1419.83
27dec2012,60415.95,19285.47,1418.1
28dec2012,60952.08,19212.04,1402.43
29dec2012,,,
30dec2012,,,
31dec2012,,19143.039,1426.19
01jan2013,,,
02jan2013,62550.1,19128.471,1462.42
03jan2013,63312.46,19177.551,1459.37
04jan2013,62523.06,18986.75,1466.47
05jan2013,,,
06jan2013,,,
07jan2013,61932.54,18957.08,1461.89
08jan2013,61127.84,19016.4,1457.15
09jan2013,61578.58,19027.56,1461.02
10jan2013,61678.31,18905.11,1472.12
11jan2013,61497.43,,1472.05
12jan2013,,,
13jan2013,,,
14jan2013,62080.79,18837.77,1470.68
15jan2013,61727.61,18548.08,1472.34
16jan2013,61787.35,18292.99,1472.63
17jan2013,62194.06,18397.5,1480.94
18jan2013,61956.14,18414.37,1485.98
19jan2013,,,
20jan2013,,,
21jan2013,61899.71,18500.55,
22jan2013,61692.29,18530.58,1492.56
23jan2013,61966.26,18374.51,1494.81
24jan2013,61169.83,,1494.82
25jan2013,,,1502.96
26jan2013,,,
27jan2013,,,
28jan2013,60027.07,18435.79,1500.18
29jan2013,60406.33,18501.59,1507.84
30jan2013,59336.7,18357.45,1501.96
31jan2013,59761.49,18509.29,1498.11
01feb2013,60351.16,18385.76,1513.17
02feb2013,,,
03feb2013,,,
04feb2013,59575.66,18473,1495.71
05feb2013,59444.97,18600.22,1511.29
06feb2013,58951.07,18607.92,1512.12
07feb2013,58372.46,18570.77,1509.39
08feb2013,58497.83,18359.76,1517.93
09feb2013,,,
10feb2013,,,
11feb2013,,18457.1,1517.01
12feb2013,,18336.02,1519.43
13feb2013,58405.74,18286.54,1520.33
14feb2013,58077.31,18328.11,1521.38
15feb2013,57903.3,18197.72,1519.79
16feb2013,,,
17feb2013,,,
18feb2013,57613.9,18246.51,
19feb2013,57314.4,18203.32,1530.94
20feb2013,56177.6,18300.21,1511.95
21feb2013,56154.68,18314.29,1502.42
22feb2013,56697.06,18197.51,1515.6
23feb2013,,,
24feb2013,,,
25feb2013,56617.56,18257.35,1487.85
26feb2013,56948.87,18170.33,1496.94
27feb2013,57273.88,18287.07,1515.99
28feb2013,57424.29,18361.49,1514.68
01mar2013,56883.99,18156.36,1518.2
02mar2013,,,
03mar2013,,,
04mar2013,56499.17,18182.33,1525.2
05mar2013,55950.73,18225.04,1539.79
06mar2013,57940.14,18210.79,1541.46
07mar2013,58846.81,18100.86,1544.26
08mar2013,58432.75,18034.15,1551.18
09mar2013,,,
10mar2013,,,
11mar2013,58544.79,18028.69,1556.22
12mar2013,58208.61,18163.1,1552.48
13mar2013,57385.9,18282.08,1554.52
14mar2013,57281.02,18179.81,1563.23
15mar2013,56869.28,18145.84,1560.7
16mar2013,,,
17mar2013,,,
18mar2013,56972.96,18224.07,1552.1
19mar2013,56361.24,18218.24,1548.34
20mar2013,56030.03,18189.01,1558.71
21mar2013,55576.67,18238.35,1545.8
22mar2013,55243.4,18327.37,1556.89
23mar2013,,,
24mar2013,,,
25mar2013,54873.12,18332,1551.69
26mar2013,55671.39,18389.97,1563.77
27mar2013,56034.29,18449.19,1562.85
28mar2013,56352.09,18574.99,1569.19
29mar2013,,18596.41,
30mar2013,,,
31mar2013,,,
01apr2013,55902.18,18659.44,1562.17
02apr2013,54889.1,18702.74,1570.25
03apr2013,55562.74,18620.89,1553.69
04apr2013,54648.15,18616.98,1559.98
05apr2013,55050.6,18670.31,1553.28
06apr2013,,,
07apr2013,,,
08apr2013,55092.31,18793.97,1563.07
09apr2013,55912.04,18951.64,1568.61
10apr2013,56186.56,18963.35,1587.73
11apr2013,55400.91,19073.91,1593.37
12apr2013,54962.65,19079.06,1588.85
13apr2013,,,
14apr2013,,,
15apr2013,52949.93,19130.59,1552.36
16apr2013,53990.83,19121.05,1574.57
17apr2013,52881.96,19163.3,1552.01
18apr2013,53165.91,19059.14,1541.61
19apr2013,53928.92,19135.97,1555.25
20apr2013,,,
21apr2013,,,
22apr2013,54297.73,19112.94,1562.5
23apr2013,54884.75,18936.5,1578.78
24apr2013,54984.23,19043.71,1578.79
25apr2013,54963.32,19078.97,1585.16
26apr2013,54252.04,19145.35,1582.24
27apr2013,,,
28apr2013,,,
29apr2013,54887.25,19138.28,1593.61
30apr2013,55910.37,18943,1597.57
01may2013,,,1582.7
02may2013,55321.93,18918.43,1597.59
03may2013,55488.08,19048.13,1614.42
04may2013,,,
05may2013,,,
06may2013,55429.88,19026.31,1617.5
07may2013,56274.66,19158.86,1625.96
08may2013,55804.8,19183.67,1632.69
09may2013,55447.56,19187.49,1626.67
10may2013,55107.8,19040.44,1633.7
11may2013,,,
12may2013,,,
13may2013,54447.77,19097.58,1633.77
14may2013,54666.82,18922.13,1650.34
15may2013,54936.41,18953.86,1658.78
16may2013,54772.62,19009.19,1650.47
17may2013,55164.27,18806.34,1667.47
18may2013,,,
19may2013,,,
20may2013,55700.77,18821.119,1666.29
21may2013,56265.32,18782.189,1669.16
22may2013,56429.27,18677.131,1655.35
23may2013,56349.91,18360.619,1650.51
24may2013,56406.21,18311.16,1649.6
25may2013,,,
26may2013,,,
27may2013,56395.94,18266.641,
28may2013,56036.26,18214.4,1660.06
29may2013,54634.69,18347.359,1648.36
30may2013,,18267.18,1654.41
31may2013,53506.08,18438.539,1630.74
01jun2013,,,
02jun2013,,,
03jun2013,53944.36,18393.26,1640.42
04jun2013,54017.9,18453.08,1631.38
05jun2013,52798.63,18388.631,1608.9
06jun2013,52884.83,18295.26,1622.56
07jun2013,51618.63,18310.609,1643.38
08jun2013,,,
09jun2013,,,
10jun2013,51316.65,18213.529,1642.81
11jun2013,49769.93,18091.18,1626.13
12jun2013,49180.58,18265.51,1612.52
13jun2013,50414.89,18192.65,1636.36
14jun2013,49332.34,18081.76,1626.73
15jun2013,,,
16jun2013,,,
17jun2013,49088.65,18086.529,1639.04
18jun2013,49464.94,18300.811,1651.81
19jun2013,47893.06,18398.18,1628.93
20jun2013,48214.43,18553.27,1588.19
21jun2013,47056.04,18397.75,1592.43
22jun2013,,,
23jun2013,,,
24jun2013,45965.05,18345.27,1573.09
25jun2013,46893.04,18486.84,1588.03
26jun2013,47171.98,18538.67,1603.26
27jun2013,47609.46,18384.33,1613.2
28jun2013,47457.13,18205.99,1606.28
29jun2013,,,
30jun2013,,,
01jul2013,47229.59,18186.09,1614.96
02jul2013,45228.95,18207.24,1614.08
03jul2013,45044.03,18236.689,1615.41
04jul2013,45763.16,18115.01,
05jul2013,45210.49,17994.32,1631.89
06jul2013,,,
07jul2013,,,
08jul2013,45075.5,17985.061,1640.46
09jul2013,,17954.6,1652.32
10jul2013,45483.43,17990.301,1652.62
11jul2013,46626.26,18076.801,1675.02
12jul2013,45533.24,18104.539,1680.19
13jul2013,,,
14jul2013,,,
15jul2013,46738.9,18110.949,1682.5
16jul2013,46869.29,18084.061,1676.26
17jul2013,47407.31,18249.82,1680.91
18jul2013,47656.92,18196.221,1689.37
19jul2013,47400.23,18264.93,1692.09
20jul2013,,,
21jul2013,,,
22jul2013,48574.09,18104.68,1695.53
23jul2013,48819.52,17774.57,1692.39
24jul2013,48374.23,17802.529,1685.94
25jul2013,49066.75,17907.631,1690.25
26jul2013,49422.05,17967.381,1691.65
27jul2013,,,
28jul2013,,,
29jul2013,49212.33,17818.391,1685.33
30jul2013,48561.78,,1685.96
31jul2013,48234.49,17798.971,1685.73
01aug2013,49140.78,17752.279,1706.87
02aug2013,48474.04,17782.68,1709.67
03aug2013,,,
04aug2013,,,
05aug2013,48436.44,17706.4,1707.14
06aug2013,47421.85,17798.439,1697.37
07aug2013,47446.71,17737.869,1690.91
08aug2013,48928.82,17674.711,1697.48
09aug2013,49874.9,,1691.42
10aug2013,,,
11aug2013,,,
12aug2013,50299.49,17640.6,1689.47
13aug2013,50600.55,17753.471,1694.16
14aug2013,50895.92,,1685.39
15aug2013,50908.34,17622.289,1661.32
16aug2013,51538.78,17638.75,1655.83
17aug2013,,,
18aug2013,,,
19aug2013,51574.09,17560.48,1646.06
20aug2013,50507.02,,1652.35
21aug2013,50405.2,,1642.8
22aug2013,51397.66,17513.73,1656.96
23aug2013,52197.06,17568.84,1663.5
24aug2013,,,
25aug2013,,,
26aug2013,51429.48,17535.43,1656.78
27aug2013,50091.55,17461.43,1630.48
28aug2013,49866.92,17418.15,1634.96
29aug2013,49921.88,17288.82,1638.17
30aug2013,50011.75,17421.49,1632.97
31aug2013,,,
01sep2013,,,
02sep2013,51835.15,17483.98,
03sep2013,51625.5,17457.17,1639.77
04sep2013,51716.16,17546.301,1653.08
05sep2013,52351.86,17579.99,1655.08
06sep2013,53749.42,17595.779,1655.17
07sep2013,,,
08sep2013,,,
09sep2013,54251.85,17572.17,1671.71
10sep2013,53979.03,17556.9,1683.99
11sep2013,53570.46,17564.75,1689.13
12sep2013,53307.09,17504.971,1683.42
13sep2013,53797.51,17563.539,1687.99
14sep2013,,,
15sep2013,,,
16sep2013,53821.63,17585.109,1697.6
17sep2013,54271.25,17506.68,1704.76
18sep2013,55702.9,17526.85,1725.52
19sep2013,55095.69,17452.891,1722.34
20sep2013,54110.03,17514.561,1709.91
21sep2013,,,
22sep2013,,,
23sep2013,54602.38,17491.52,1701.84
24sep2013,54431.05,17628.811,1697.42
25sep2013,54261.11,17751.461,1692.77
26sep2013,53782.97,17869.27,1698.67
27sep2013,53738.92,18007.631,1691.75
28sep2013,,,
29sep2013,,,
30sep2013,52338.19,17966.061,1681.55
01oct2013,53179.46,17846.609,1695
02oct2013,53100.18,17891.311,1693.87
03oct2013,52489.86,17930.211,1678.66
04oct2013,52848.97,18102.439,1690.5
05oct2013,,,
06oct2013,,,
07oct2013,52417.1,18123.359,1676.12
08oct2013,52312.44,18515.369,1655.45
09oct2013,52547.71,18411.68,1656.4
10oct2013,52996.64,18379.27,1692.56
11oct2013,53149.62,18311.449,1703.2
12oct2013,,,
13oct2013,,,
14oct2013,54170.6,18297.66,1710.14
15oct2013,54980.64,18373.029,1698.06
16oct2013,55973.03,,1721.54
17oct2013,55358.13,,1733.15
18oct2013,55378.46,18373.029,1744.5
19oct2013,,,
20oct2013,,,
21oct2013,56077.43,18386.289,1744.66
22oct2013,56460.38,18439.57,1754.67
23oct2013,55440.03,18602.35,1746.38
24oct2013,54877.15,18816.83,1752.07
25oct2013,54154.15,19040.97,1759.77
26oct2013,,,
27oct2013,,,
28oct2013,55073.37,19415.66,1762.11
29oct2013,54538.8,19395.039,1771.95
30oct2013,54172.82,19378.381,1763.31
31oct2013,54256.2,19364.02,1756.54
01nov2013,54013.24,19246.561,1761.64
02nov2013,,,
03nov2013,,,
04nov2013,54436.92,19224.65,1767.93
05nov2013,53831.85,,1762.97
06nov2013,53384.6,,1770.49
07nov2013,52740.79,19223.039,1747.15
08nov2013,52248.86,19214.551,1770.61
09nov2013,,,
10nov2013,,,
11nov2013,52623.87,19145.631,1771.89
12nov2013,51804.33,19061.01,1767.69
13nov2013,52230.29,19159.381,1782
14nov2013,53451.6,19188.17,1790.62
15nov2013,,19129.01,1798.18
16nov2013,,,
17nov2013,,,
18nov2013,54307.04,,1791.53
19nov2013,53032.91,19122.65,1787.87
20nov2013,,19100.619,1781.37
21nov2013,52688.02,19011.58,1795.85
22nov2013,52800.74,18944.9,1804.76
23nov2013,,,
24nov2013,,,
25nov2013,52263.51,19168.51,1802.48
26nov2013,51446.91,19165.029,1802.75
27nov2013,51861.21,19224.18,1807.23
28nov2013,51846.83,19254.67,
29nov2013,52482.49,19183.221,1805.81
30nov2013,,,
01dec2013,,,
02dec2013,51244.87,19252.82,1800.9
03dec2013,50348.89,19271.35,1795.15
04dec2013,50215.79,19291.76,1792.81
05dec2013,50787.63,19281.92,1785.03
06dec2013,50944.27,19125.609,1805.09
07dec2013,,,
08dec2013,,,
09dec2013,51165.38,19112.5,1808.37
10dec2013,50993.02,19141.039,1802.62
11dec2013,50067.99,19178.949,1782.22
12dec2013,50121.61,19297.039,1775.5
13dec2013,50051.18,19246.42,1775.32
14dec2013,,,
15dec2013,,,
16dec2013,50279.61,19329.57,1786.54
17dec2013,50090.35,19329.59,1781
18dec2013,50563.43,19354.779,1810.65
19dec2013,51633.43,19360.77,1809.6
20dec2013,51185.74,19177.35,1818.32
21dec2013,,,
22dec2013,,,
23dec2013,51356.1,19220.221,1827.99
24dec2013,,19230.609,1833.32
25dec2013,,19112.93,
26dec2013,51221.01,19024.971,1842.02
27dec2013,51266.56,19021.84,1841.4
28dec2013,,,
29dec2013,,,
30dec2013,51507.16,18982.971,1841.07
31dec2013,,18817.59,1848.36
01jan2014,,,
02jan2014,50341.25,18925.91,1831.98
03jan2014,50981.09,18965.029,1831.37
04jan2014,,,
05jan2014,,,
06jan2014,50973.62,19121.109,1826.77
07jan2014,50430.02,19193.279,1837.88
08jan2014,50576.64,19087.119,1837.49
09jan2014,49321.68,19140.49,1838.13
10jan2014,49696.45,18798.029,1842.37
11jan2014,,,
12jan2014,,,
13jan2014,49426.9,18900.16,1819.2
14jan2014,49703.1,,1838.88
15jan2014,50105.37,,1848.38
16jan2014,49696.28,19050.07,1845.89
17jan2014,49181.86,19045.9,1838.7
18jan2014,,,
19jan2014,,,
20jan2014,48708.41,19008.93,
21jan2014,48542.07,19051.051,1843.8
22jan2014,49299.66,18845.51,1844.86
23jan2014,48320.64,18893.25,1828.46
24jan2014,47787.38,18878.141,1790.29
25jan2014,,,
26jan2014,,,
27jan2014,47701.05,18960,1781.56
28jan2014,47840.93,18910.17,1792.5
29jan2014,47556.78,18924.25,1774.2
30jan2014,47244.26,18933.15,1794.19
31jan2014,47638.99,18874.24,1782.59
01feb2014,,,
02feb2014,,,
03feb2014,46147.52,18977.85,1741.89
04feb2014,46964.22,18936.561,1755.2
05feb2014,46624.39,18842.83,1751.64
06feb2014,47738.09,18783.539,1773.43
07feb2014,48073.6,18927.34,1797.02
08feb2014,,,
09feb2014,,,
10feb2014,47710.82,18965.689,1799.84
11feb2014,48462.79,18966,1819.75
12feb2014,48216.89,19024.199,1819.26
13feb2014,47812.83,18944.01,1829.83
14feb2014,48201.11,19112.99,1838.63
15feb2014,,,
16feb2014,,,
17feb2014,47576.33,19060.09,
18feb2014,46599.76,19181.4,1840.76
19feb2014,47150.83,19207.51,1828.75
20feb2014,47288.61,19210.029,1839.78
21feb2014,47380.24,19229.609,1836.25
22feb2014,,,
23feb2014,,,
24feb2014,47393.5,19189.07,1847.61
25feb2014,46715.91,19138.289,1845.12
26feb2014,46599.21,19173.74,1845.16
27feb2014,47606.75,19255.789,1854.29
28feb2014,47094.4,19627.16,1859.45
01mar2014,,,
02mar2014,,,
03mar2014,,19575.58,1845.73
04mar2014,,19665.08,1873.91
05mar2014,46589,19677.58,1873.81
06mar2014,47093.13,19728.49,1877.03
07mar2014,46244.07,19733.061,1878.04
08mar2014,,,
09mar2014,,,
10mar2014,45533.2,19758.689,1877.17
11mar2014,45697.62,19740.189,1867.63
12mar2014,45861.81,19729.689,1868.2
13mar2014,45443.83,19824.24,1846.34
14mar2014,44965.66,19768.561,1841.13
15mar2014,,,
16mar2014,,,
17mar2014,45117.8,19827.279,1858.83
18mar2014,46150.96,19777.08,1872.25
19mar2014,46567.23,19838.5,1860.77
20mar2014,47278.48,19816.65,1872.01
21mar2014,47380.94,19763.66,1866.52
22mar2014,,,
23mar2014,,,
24mar2014,47993.42,19760.49,1857.44
25mar2014,48180.14,19768.051,1865.62
26mar2014,47965.61,19854.84,1852.56
27mar2014,49646.79,19905.699,1849.04
28mar2014,49768.06,19786.52,1857.62
29mar2014,,,
30mar2014,,,
31mar2014,50414.92,19678.93,1872.34
01apr2014,50270.37,19765.35,1885.52
02apr2014,51701.05,19598.43,1890.9
03apr2014,51408.21,19669.449,1888.77
04apr2014,51081.78,19698.07,1865.09
05apr2014,,,
06apr2014,,,
07apr2014,52155.28,19810.24,1845.04
08apr2014,51629.07,19807.01,1851.96
